stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000266557	9606.ENSP00000370989	CD27	CD274	9606	0.676	0.0	0.0	0.0	0.062	0.0	0.0	0.669
9606.ENSP00000266557	9606.ENSP00000376786	CD27	POU2AF1	9606	0.679	0.0	0.0	0.0	0.5	0.0	0.0	0.385
9606.ENSP00000266557	9606.ENSP00000354691	CD27	FCRL5	9606	0.682	0.0	0.0	0.0	0.279	0.0	0.0	0.577
9606.ENSP00000266557	9606.ENSP00000305651	CD27	CXCL10	9606	0.683	0.0	0.0	0.0	0.068	0.0	0.0	0.674
9606.ENSP00000266557	9606.ENSP00000418525	CD27	MME	9606	0.686	0.0	0.0	0.0	0.0	0.0	0.0	0.686
9606.ENSP00000266557	9606.ENSP00000274306	CD27	GZMA	9606	0.694	0.0	0.0	0.0	0.279	0.0	0.0	0.593
9606.ENSP00000266557	9606.ENSP00000363330	CD27	CD52	9606	0.695	0.0	0.0	0.0	0.264	0.0	0.0	0.603
9606.ENSP00000266557	9606.ENSP00000296545	CD27	IL15	9606	0.696	0.0	0.0	0.0	0.05	0.0	0.0	0.693
9606.ENSP00000266557	9606.ENSP00000454623	CD27	ITGAX	9606	0.702	0.0	0.0	0.0	0.138	0.0	0.0	0.669
9606.ENSP00000266557	9606.ENSP00000484431	CD27	CD48	9606	0.711	0.0	0.0	0.0	0.475	0.0	0.0	0.473
9606.ENSP00000266557	9606.ENSP00000365048	CD27	TNFSF13B	9606	0.719	0.0	0.0	0.0	0.131	0.0	0.0	0.69
9606.ENSP00000266557	9606.ENSP00000388620	CD27	EOMES	9606	0.722	0.0	0.0	0.0	0.164	0.0	0.0	0.681
9606.ENSP00000266557	9606.ENSP00000398698	CD27	TNF	9606	0.725	0.0	0.0	0.0	0.086	0.0	0.0	0.712
9606.ENSP00000266557	9606.ENSP00000351484	CD27	NAALADL1	9606	0.731	0.0	0.0	0.0	0.08	0.0	0.0	0.72
9606.ENSP00000266557	9606.ENSP00000312027	CD27	CD7	9606	0.731	0.0	0.0	0.0	0.241	0.0	0.0	0.66
9606.ENSP00000266557	9606.ENSP00000338010	CD27	IL21R	9606	0.732	0.0	0.0	0.0	0.203	0.0	0.0	0.678
9606.ENSP00000266557	9606.ENSP00000481841	CD27	CD24	9606	0.735	0.0	0.0	0.0	0.044	0.0	0.0	0.734
9606.ENSP00000266557	9606.ENSP00000369293	CD27	IL2RA	9606	0.738	0.0	0.0	0.0	0.129	0.0	0.0	0.711
9606.ENSP00000266557	9606.ENSP00000386884	CD27	CXCR4	9606	0.747	0.0	0.0	0.0	0.124	0.0	0.0	0.724
9606.ENSP00000266557	9606.ENSP00000419085	CD27	TIGIT	9606	0.756	0.0	0.0	0.0	0.222	0.0	0.0	0.699
9606.ENSP00000266557	9606.ENSP00000291232	CD27	TNFRSF13C	9606	0.78	0.0	0.0	0.0	0.148	0.0	0.0	0.753
9606.ENSP00000266557	9606.ENSP00000497102	CD27	CTLA4	9606	0.781	0.0	0.0	0.0	0.238	0.0	0.0	0.724
9606.ENSP00000266557	9606.ENSP00000433642	CD27	FCGR3B	9606	0.782	0.0	0.0	0.0	0.067	0.0	0.0	0.776
9606.ENSP00000266557	9606.ENSP00000354566	CD27	CD3E	9606	0.787	0.0	0.0	0.0	0.359	0.0	0.0	0.682
9606.ENSP00000266557	9606.ENSP00000356946	CD27	FCGR3A	9606	0.801	0.0	0.0	0.0	0.14	0.0	0.0	0.778
9606.ENSP00000266557	9606.ENSP00000411355	CD27	PTPRC	9606	0.804	0.0	0.0	0.0	0.191	0.0	0.0	0.768
9606.ENSP00000266557	9606.ENSP00000498227	CD27	SELL	9606	0.828	0.0	0.0	0.0	0.188	0.0	0.0	0.796
9606.ENSP00000266557	9606.ENSP00000319476	CD27	ICOS	9606	0.833	0.0	0.0	0.0	0.28	0.0	0.0	0.777
9606.ENSP00000266557	9606.ENSP00000333919	CD27	BTLA	9606	0.836	0.0	0.0	0.0	0.27	0.0	0.0	0.785
9606.ENSP00000266557	9606.ENSP00000324890	CD27	CD28	9606	0.898	0.0	0.0	0.0	0.21	0.0	0.0	0.876
9606.ENSP00000266557	9606.ENSP00000356024	CD27	CR2	9606	0.905	0.0	0.0	0.0	0.168	0.0	0.0	0.89
9606.ENSP00000266557	9606.ENSP00000342681	CD27	CD5	9606	0.908	0.0	0.0	0.0	0.376	0.0	0.0	0.86
9606.ENSP00000266557	9606.ENSP00000478699	CD27	TNFRSF9	9606	0.916	0.0	0.0	0.0	0.057	0.0	0.0	0.915
9606.ENSP00000266557	9606.ENSP00000361359	CD27	CD40	9606	0.921	0.0	0.0	0.0	0.078	0.0	0.0	0.918
9606.ENSP00000266557	9606.ENSP00000359663	CD27	CD40LG	9606	0.934	0.0	0.0	0.0	0.221	0.0	0.0	0.919
9606.ENSP00000266557	9606.ENSP00000313419	CD27	CD19	9606	0.955	0.0	0.0	0.0	0.366	0.0	0.0	0.932
9606.ENSP00000266674	9606.ENSP00000478887	LGR5	MYC	9606	0.614	0.0	0.0	0.0	0.0	0.0	0.0	0.614
9606.ENSP00000266674	9606.ENSP00000355718	LGR5	DLL1	9606	0.623	0.0	0.0	0.0	0.0	0.102	0.0	0.598
9606.ENSP00000266674	9606.ENSP00000494061	LGR5	MUC2	9606	0.625	0.0	0.0	0.0	0.042	0.1	0.0	0.6
9606.ENSP00000266674	9606.ENSP00000481841	LGR5	CD24	9606	0.648	0.0	0.0	0.0	0.0	0.0	0.0	0.648
9606.ENSP00000266674	9606.ENSP00000328181	LGR5	NOG	9606	0.773	0.0	0.0	0.0	0.0	0.0	0.0	0.773
9606.ENSP00000266674	9606.ENSP00000349131	LGR5	RSPO3	9606	0.987	0.0	0.0	0.0	0.084	0.0	0.9	0.878
9606.ENSP00000266718	9606.ENSP00000307911	LUM	CHST2	9606	0.638	0.0	0.0	0.0	0.043	0.0	0.4	0.421
9606.ENSP00000266718	9606.ENSP00000378517	LUM	SPP1	9606	0.644	0.0	0.0	0.0	0.075	0.0	0.0	0.631
9606.ENSP00000266718	9606.ENSP00000300527	LUM	COL6A2	9606	0.702	0.0	0.0	0.0	0.365	0.091	0.0	0.524
9606.ENSP00000266718	9606.ENSP00000343924	LUM	PRELP	9606	0.771	0.0	0.0	0.103	0.128	0.0	0.5	0.484
9606.ENSP00000266718	9606.ENSP00000356791	LUM	DPT	9606	0.803	0.0	0.0	0.0	0.273	0.0	0.0	0.74
9606.ENSP00000266718	9606.ENSP00000364711	LUM	OGN	9606	0.859	0.0	0.0	0.0	0.365	0.0	0.5	0.593
9606.ENSP00000266718	9606.ENSP00000369071	LUM	POSTN	9606	0.913	0.0	0.0	0.0	0.569	0.045	0.0	0.805
9606.ENSP00000266718	9606.ENSP00000327336	LUM	BGN	9606	0.918	0.0	0.0	0.176	0.361	0.0	0.0	0.858
9606.ENSP00000266718	9606.ENSP00000346839	LUM	FN1	9606	0.962	0.0	0.0	0.0	0.472	0.0	0.0	0.931
9606.ENSP00000267163	9606.ENSP00000350844	RB1	PAX5	9606	0.61	0.0	0.0	0.0	0.044	0.299	0.0	0.464
9606.ENSP00000267163	9606.ENSP00000369674	RB1	BCL7C	9606	0.72	0.0	0.0	0.0	0.0	0.0	0.72	0.0
9606.ENSP00000267163	9606.ENSP00000478887	RB1	MYC	9606	0.888	0.0	0.0	0.0	0.042	0.594	0.0	0.736
9606.ENSP00000267163	9606.ENSP00000360493	RB1	RUNX2	9606	0.97	0.0	0.0	0.0	0.0	0.512	0.7	0.816
9606.ENSP00000267163	9606.ENSP00000326031	RB1	PPP1CA	9606	0.984	0.0	0.0	0.0	0.07	0.811	0.9	0.223
9606.ENSP00000267257	9606.ENSP00000380948	PXN	ITGB2	9606	0.618	0.0	0.0	0.0	0.079	0.071	0.0	0.589
9606.ENSP00000267257	9606.ENSP00000293379	PXN	ITGA5	9606	0.713	0.0	0.0	0.0	0.138	0.046	0.0	0.68
9606.ENSP00000267257	9606.ENSP00000463559	PXN	MYL12B	9606	0.726	0.0	0.0	0.0	0.104	0.107	0.5	0.396
9606.ENSP00000267257	9606.ENSP00000279022	PXN	MYL9	9606	0.732	0.0	0.0	0.0	0.123	0.107	0.5	0.397
9606.ENSP00000267257	9606.ENSP00000365891	PXN	WAS	9606	0.75	0.0	0.0	0.0	0.116	0.0	0.0	0.729
9606.ENSP00000267257	9606.ENSP00000279227	PXN	FERMT3	9606	0.797	0.0	0.0	0.0	0.122	0.0	0.0	0.778
9606.ENSP00000267257	9606.ENSP00000451828	PXN	AKT1	9606	0.881	0.0	0.0	0.0	0.074	0.061	0.0	0.875
9606.ENSP00000267257	9606.ENSP00000391583	PXN	PARVG	9606	0.941	0.0	0.0	0.0	0.132	0.052	0.0	0.934
9606.ENSP00000267257	9606.ENSP00000346839	PXN	FN1	9606	0.981	0.0	0.0	0.0	0.0	0.201	0.0	0.978
9606.ENSP00000267257	9606.ENSP00000324422	PXN	ZYX	9606	0.992	0.0	0.0	0.0	0.198	0.218	0.0	0.989
9606.ENSP00000267257	9606.ENSP00000362680	PXN	SRC	9606	0.999	0.0	0.0	0.0	0.069	0.523	0.9	0.998
9606.ENSP00000267257	9606.ENSP00000378338	PXN	GIT1	9606	0.999	0.0	0.0	0.0	0.067	0.984	0.0	0.996
9606.ENSP00000267377	9606.ENSP00000361668	SSTR1	EDN2	9606	0.65	0.0	0.0	0.0	0.0	0.0	0.65	0.0
9606.ENSP00000267377	9606.ENSP00000306512	SSTR1	CXCL8	9606	0.703	0.0	0.0	0.0	0.0	0.0	0.5	0.431
9606.ENSP00000267377	9606.ENSP00000301908	SSTR1	PNOC	9606	0.707	0.0	0.0	0.0	0.0	0.136	0.5	0.377
9606.ENSP00000267377	9606.ENSP00000384364	SSTR1	NPY	9606	0.754	0.0	0.0	0.0	0.067	0.0	0.65	0.309
9606.ENSP00000267377	9606.ENSP00000497260	SSTR1	GNAI1	9606	0.923	0.0	0.0	0.0	0.072	0.125	0.9	0.17
9606.ENSP00000267377	9606.ENSP00000287641	SSTR1	SST	9606	0.999	0.0	0.0	0.0	0.122	0.0	0.9	0.999
9606.ENSP00000267843	9606.ENSP00000358548	FGF7	NRAS	9606	0.613	0.0	0.0	0.0	0.055	0.045	0.5	0.244
9606.ENSP00000267843	9606.ENSP00000328181	FGF7	NOG	9606	0.618	0.0	0.0	0.0	0.0	0.0	0.0	0.618
9606.ENSP00000267843	9606.ENSP00000361405	FGF7	MMP9	9606	0.656	0.0	0.0	0.0	0.113	0.0	0.0	0.628
9606.ENSP00000267843	9606.ENSP00000327336	FGF7	BGN	9606	0.656	0.0	0.0	0.0	0.146	0.0	0.0	0.613
9606.ENSP00000267843	9606.ENSP00000379097	FGF7	AREG	9606	0.675	0.0	0.0	0.0	0.1	0.0	0.0	0.654
9606.ENSP00000267843	9606.ENSP00000451828	FGF7	AKT1	9606	0.686	0.0	0.0	0.0	0.0	0.0	0.0	0.686
9606.ENSP00000267843	9606.ENSP00000352798	FGF7	COL18A1	9606	0.693	0.0	0.0	0.0	0.0	0.0	0.0	0.693
9606.ENSP00000267843	9606.ENSP00000398698	FGF7	TNF	9606	0.695	0.0	0.0	0.0	0.0	0.0	0.0	0.695
9606.ENSP00000267843	9606.ENSP00000326737	FGF7	TNFRSF12A	9606	0.697	0.0	0.0	0.0	0.0	0.0	0.0	0.697
9606.ENSP00000267843	9606.ENSP00000378517	FGF7	SPP1	9606	0.729	0.0	0.0	0.0	0.0	0.0	0.0	0.729
9606.ENSP00000267843	9606.ENSP00000351209	FGF7	EPHA2	9606	0.733	0.0	0.0	0.0	0.069	0.0	0.65	0.247
9606.ENSP00000267843	9606.ENSP00000283415	FGF7	LPCAT1	9606	0.739	0.0	0.0	0.0	0.0	0.0	0.0	0.739
9606.ENSP00000267843	9606.ENSP00000277120	FGF7	NTRK2	9606	0.771	0.0	0.0	0.0	0.08	0.0	0.65	0.348
9606.ENSP00000267843	9606.ENSP00000293825	FGF7	TNFSF12	9606	0.788	0.0	0.0	0.0	0.092	0.0	0.0	0.777
9606.ENSP00000267843	9606.ENSP00000346839	FGF7	FN1	9606	0.802	0.0	0.0	0.0	0.044	0.0	0.0	0.801
9606.ENSP00000267843	9606.ENSP00000306512	FGF7	CXCL8	9606	0.881	0.0	0.0	0.0	0.057	0.0	0.0	0.879
9606.ENSP00000267843	9606.ENSP00000371770	FGF7	FGFBP1	9606	0.99	0.0	0.0	0.0	0.0	0.095	0.5	0.98
9606.ENSP00000267953	9606.ENSP00000398698	BCL2A1	TNF	9606	0.609	0.0	0.0	0.0	0.211	0.076	0.0	0.507
9606.ENSP00000267953	9606.ENSP00000363591	BCL2A1	BAK1	9606	0.983	0.0	0.0	0.0	0.044	0.945	0.0	0.701
9606.ENSP00000268150	9606.ENSP00000274532	MFGE8	TIMD4	9606	0.66	0.0	0.0	0.0	0.0	0.0	0.0	0.66
9606.ENSP00000268150	9606.ENSP00000415743	MFGE8	CD36	9606	0.672	0.0	0.0	0.0	0.055	0.0	0.0	0.668
9606.ENSP00000268150	9606.ENSP00000484824	MFGE8	MUC1	9606	0.702	0.0	0.0	0.0	0.092	0.046	0.0	0.683
9606.ENSP00000268150	9606.ENSP00000371958	MFGE8	CD9	9606	0.703	0.0	0.0	0.0	0.103	0.0	0.0	0.682
9606.ENSP00000268150	9606.ENSP00000330200	MFGE8	BTNL9	9606	0.784	0.0	0.0	0.0	0.058	0.078	0.0	0.772
9606.ENSP00000268150	9606.ENSP00000342197	MFGE8	BTNL8	9606	0.786	0.0	0.0	0.0	0.0	0.078	0.0	0.778
9606.ENSP00000268150	9606.ENSP00000349143	MFGE8	BTN2A2	9606	0.795	0.0	0.0	0.0	0.065	0.078	0.0	0.782
9606.ENSP00000268150	9606.ENSP00000331831	MFGE8	GAS6	9606	0.933	0.0	0.0	0.0	0.082	0.091	0.0	0.926
9606.ENSP00000268595	9606.ENSP00000295619	CMTM2	PROK2	9606	0.648	0.0	0.0	0.0	0.633	0.0	0.0	0.082
9606.ENSP00000268595	9606.ENSP00000295683	CMTM2	CXCR1	9606	0.668	0.0	0.0	0.0	0.661	0.0	0.0	0.063
9606.ENSP00000268638	9606.ENSP00000313419	IRF8	CD19	9606	0.607	0.0	0.0	0.0	0.261	0.0	0.0	0.49
9606.ENSP00000268638	9606.ENSP00000320563	IRF8	WDFY4	9606	0.609	0.0	0.0	0.0	0.452	0.0	0.0	0.316
9606.ENSP00000268638	9606.ENSP00000312082	IRF8	TLR8	9606	0.61	0.0	0.0	0.0	0.402	0.0	0.0	0.375
9606.ENSP00000268638	9606.ENSP00000357152	IRF8	CD1C	9606	0.615	0.0	0.0	0.0	0.225	0.0	0.0	0.524
9606.ENSP00000268638	9606.ENSP00000369286	IRF8	LY86	9606	0.622	0.0	0.0	0.0	0.524	0.0	0.0	0.238
9606.ENSP00000268638	9606.ENSP00000454623	IRF8	ITGAX	9606	0.657	0.0	0.0	0.0	0.183	0.0	0.0	0.598
9606.ENSP00000268638	9606.ENSP00000354901	IRF8	CXCL9	9606	0.683	0.0	0.0	0.0	0.212	0.0	0.0	0.614
9606.ENSP00000268638	9606.ENSP00000363804	IRF8	KLF4	9606	0.695	0.0	0.0	0.0	0.06	0.096	0.0	0.67
9606.ENSP00000268638	9606.ENSP00000305651	IRF8	CXCL10	9606	0.705	0.0	0.0	0.0	0.174	0.0	0.0	0.658
9606.ENSP00000268638	9606.ENSP00000411355	IRF8	PTPRC	9606	0.726	0.0	0.0	0.0	0.416	0.046	0.0	0.548
9606.ENSP00000268638	9606.ENSP00000350844	IRF8	PAX5	9606	0.728	0.0	0.0	0.0	0.119	0.0	0.0	0.703
9606.ENSP00000268638	9606.ENSP00000398698	IRF8	TNF	9606	0.745	0.0	0.0	0.0	0.195	0.0	0.0	0.696
9606.ENSP00000268638	9606.ENSP00000306245	IRF8	FOS	9606	0.752	0.0	0.0	0.0	0.056	0.088	0.0	0.735
9606.ENSP00000268638	9606.ENSP00000286639	IRF8	BATF	9606	0.77	0.0	0.0	0.0	0.178	0.088	0.0	0.717
9606.ENSP00000268638	9606.ENSP00000389377	IRF8	NFATC1	9606	0.789	0.0	0.0	0.0	0.143	0.0	0.0	0.764
9606.ENSP00000268638	9606.ENSP00000471921	IRF8	SPIB	9606	0.857	0.0	0.0	0.0	0.28	0.068	0.0	0.805
9606.ENSP00000269202	9606.ENSP00000420168	MEP1B	GSTA2	9606	0.603	0.0	0.0	0.0	0.081	0.0	0.0	0.586
9606.ENSP00000269202	9606.ENSP00000418525	MEP1B	MME	9606	0.925	0.0	0.0	0.0	0.0	0.0	0.9	0.281
9606.ENSP00000269202	9606.ENSP00000353731	MEP1B	DPP4	9606	0.925	0.0	0.0	0.0	0.042	0.0	0.9	0.284
9606.ENSP00000269202	9606.ENSP00000360147	MEP1B	XPNPEP2	9606	0.949	0.0	0.0	0.0	0.118	0.053	0.9	0.463
9606.ENSP00000269202	9606.ENSP00000389326	MEP1B	ACE2	9606	0.957	0.0	0.0	0.0	0.139	0.0	0.9	0.546
9606.ENSP00000270560	9606.ENSP00000293379	TM4SF5	ITGA5	9606	0.639	0.0	0.0	0.0	0.055	0.0	0.0	0.633
9606.ENSP00000270560	9606.ENSP00000295834	TM4SF5	FABP1	9606	0.655	0.0	0.0	0.0	0.655	0.0	0.0	0.0
9606.ENSP00000270560	9606.ENSP00000485478	TM4SF5	CDHR1	9606	0.784	0.0	0.0	0.0	0.057	0.0	0.0	0.781
9606.ENSP00000270792	9606.ENSP00000357076	SH3BGRL3	TAGLN2	9606	0.611	0.0	0.0	0.0	0.293	0.0	0.0	0.473
9606.ENSP00000270792	9606.ENSP00000370010	SH3BGRL3	TMSB4X	9606	0.686	0.0	0.0	0.0	0.384	0.0	0.0	0.511
9606.ENSP00000271308	9606.ENSP00000339063	PSMA5	EEF1A1	9606	0.709	0.0	0.0	0.0	0.635	0.092	0.0	0.191
9606.ENSP00000271308	9606.ENSP00000484998	PSMA5	PSMC6	9606	0.999	0.057	0.0	0.0	0.739	0.998	0.0	0.756
9606.ENSP00000271450	9606.ENSP00000357076	FCGR2A	TAGLN2	9606	0.605	0.0	0.0	0.0	0.067	0.0	0.0	0.595
9606.ENSP00000271450	9606.ENSP00000305651	FCGR2A	CXCL10	9606	0.61	0.0	0.0	0.0	0.101	0.0	0.0	0.584
9606.ENSP00000271450	9606.ENSP00000346839	FCGR2A	FN1	9606	0.615	0.0	0.0	0.0	0.095	0.0	0.0	0.592
9606.ENSP00000271450	9606.ENSP00000433642	FCGR2A	FCGR3B	9606	0.617	0.0	0.0	0.0	0.333	0.0	0.0	0.45
9606.ENSP00000271450	9606.ENSP00000478699	FCGR2A	TNFRSF9	9606	0.622	0.0	0.0	0.0	0.056	0.0	0.0	0.616
9606.ENSP00000271450	9606.ENSP00000355157	FCGR2A	FCRL2	9606	0.628	0.0	0.0	0.0	0.058	0.091	0.0	0.601
9606.ENSP00000271450	9606.ENSP00000291759	FCGR2A	LILRA4	9606	0.63	0.0	0.0	0.0	0.161	0.0	0.0	0.577
9606.ENSP00000271450	9606.ENSP00000295683	FCGR2A	CXCR1	9606	0.632	0.0	0.0	0.0	0.222	0.0	0.0	0.546
9606.ENSP00000271450	9606.ENSP00000348888	FCGR2A	PIGR	9606	0.659	0.0	0.0	0.0	0.0	0.0	0.0	0.659
9606.ENSP00000271450	9606.ENSP00000329380	FCGR2A	GP1BA	9606	0.659	0.0	0.0	0.0	0.053	0.0	0.0	0.655
9606.ENSP00000271450	9606.ENSP00000306512	FCGR2A	CXCL8	9606	0.676	0.0	0.0	0.0	0.099	0.0	0.0	0.656
9606.ENSP00000271450	9606.ENSP00000354566	FCGR2A	CD3E	9606	0.677	0.0	0.0	0.0	0.114	0.0	0.0	0.65
9606.ENSP00000271450	9606.ENSP00000361359	FCGR2A	CD40	9606	0.686	0.0	0.0	0.0	0.073	0.0	0.0	0.675
9606.ENSP00000271450	9606.ENSP00000471493	FCGR2A	FPR1	9606	0.708	0.0	0.0	0.0	0.452	0.0	0.0	0.49
9606.ENSP00000271450	9606.ENSP00000324890	FCGR2A	CD28	9606	0.712	0.0	0.0	0.0	0.061	0.0	0.0	0.706
9606.ENSP00000271450	9606.ENSP00000398698	FCGR2A	TNF	9606	0.719	0.0	0.0	0.0	0.142	0.0	0.0	0.686
9606.ENSP00000271450	9606.ENSP00000482457	FCGR2A	PLCG2	9606	0.728	0.0	0.0	0.0	0.101	0.0	0.5	0.445
9606.ENSP00000271450	9606.ENSP00000498227	FCGR2A	SELL	9606	0.73	0.0	0.0	0.0	0.194	0.0	0.0	0.679
9606.ENSP00000271450	9606.ENSP00000363117	FCGR2A	FGR	9606	0.745	0.0	0.0	0.0	0.224	0.0	0.4	0.496
9606.ENSP00000271450	9606.ENSP00000313419	FCGR2A	CD19	9606	0.768	0.0	0.0	0.0	0.07	0.0	0.0	0.76
9606.ENSP00000271450	9606.ENSP00000356016	FCGR2A	CR1	9606	0.791	0.0	0.0	0.0	0.261	0.0	0.0	0.729
9606.ENSP00000271450	9606.ENSP00000380948	FCGR2A	ITGB2	9606	0.813	0.0	0.0	0.0	0.37	0.0	0.0	0.716
9606.ENSP00000271450	9606.ENSP00000454623	FCGR2A	ITGAX	9606	0.875	0.0	0.0	0.0	0.401	0.0	0.0	0.801
9606.ENSP00000271450	9606.ENSP00000411355	FCGR2A	PTPRC	9606	0.886	0.0	0.0	0.0	0.354	0.0	0.0	0.831
9606.ENSP00000271450	9606.ENSP00000351497	FCGR2A	FCGR2B	9606	0.892	0.0	0.0	0.053	0.356	0.471	0.0	0.706
9606.ENSP00000271450	9606.ENSP00000356946	FCGR2A	FCGR3A	9606	0.917	0.0	0.0	0.067	0.301	0.0	0.4	0.814
9606.ENSP00000271450	9606.ENSP00000358165	FCGR2A	FCGR1A	9606	0.923	0.0	0.0	0.0	0.238	0.0	0.4	0.846
9606.ENSP00000271450	9606.ENSP00000362680	FCGR2A	SRC	9606	0.963	0.0	0.0	0.0	0.088	0.138	0.9	0.591
9606.ENSP00000271532	9606.ENSP00000356024	FCRL4	CR2	9606	0.708	0.0	0.0	0.0	0.124	0.091	0.0	0.663
9606.ENSP00000271532	9606.ENSP00000348888	FCRL4	PIGR	9606	0.8	0.0	0.0	0.0	0.047	0.067	0.0	0.794
9606.ENSP00000271628	9606.ENSP00000362803	SF3B4	PPIL1	9606	0.845	0.0	0.0	0.0	0.076	0.818	0.0	0.154
9606.ENSP00000271628	9606.ENSP00000494831	SF3B4	SNRPN	9606	0.991	0.0	0.0	0.0	0.0	0.98	0.54	0.147
9606.ENSP00000271628	9606.ENSP00000393388	SF3B4	SNRPG	9606	0.995	0.0	0.0	0.0	0.067	0.937	0.9	0.372
9606.ENSP00000271638	9606.ENSP00000364935	S100A11	CLIC1	9606	0.624	0.0	0.0	0.0	0.286	0.045	0.0	0.493
9606.ENSP00000272134	9606.ENSP00000495061	LEFTY1	PITX2	9606	0.873	0.0	0.0	0.0	0.08	0.0	0.0	0.868
9606.ENSP00000272286	9606.ENSP00000427679	ABCG8	MTTP	9606	0.624	0.0	0.0	0.0	0.203	0.0	0.0	0.548
9606.ENSP00000272286	9606.ENSP00000303208	ABCG8	PCSK9	9606	0.675	0.0	0.0	0.0	0.064	0.0	0.0	0.667
9606.ENSP00000272286	9606.ENSP00000348069	ABCG8	SREBF1	9606	0.776	0.0	0.0	0.0	0.0	0.06	0.0	0.772
9606.ENSP00000272286	9606.ENSP00000310721	ABCG8	CYP7B1	9606	0.812	0.0	0.0	0.0	0.055	0.066	0.0	0.804
9606.ENSP00000272286	9606.ENSP00000289547	ABCG8	NPC1L1	9606	0.894	0.0	0.0	0.0	0.148	0.067	0.0	0.877
9606.ENSP00000272286	9606.ENSP00000349396	ABCG8	ABCD4	9606	0.94	0.0	0.0	0.0	0.055	0.0	0.9	0.416
9606.ENSP00000272286	9606.ENSP00000384513	ABCG8	ABCG5	9606	0.999	0.0	0.0	0.131	0.847	0.971	0.9	0.988
9606.ENSP00000272324	9606.ENSP00000494061	REG3G	MUC2	9606	0.609	0.0	0.0	0.0	0.055	0.0	0.0	0.603
9606.ENSP00000272324	9606.ENSP00000484824	REG3G	MUC1	9606	0.627	0.0	0.0	0.0	0.0	0.048	0.0	0.625
9606.ENSP00000272324	9606.ENSP00000296980	REG3G	IL22RA2	9606	0.759	0.0	0.0	0.0	0.054	0.0	0.0	0.756
9606.ENSP00000272324	9606.ENSP00000377456	REG3G	REG3A	9606	0.894	0.0	0.0	0.05	0.478	0.0	0.8	0.058
9606.ENSP00000272425	9606.ENSP00000300060	NAT8	ANPEP	9606	0.904	0.0	0.0	0.0	0.048	0.0	0.9	0.077
9606.ENSP00000272928	9606.ENSP00000296026	ACKR3	CXCL3	9606	0.607	0.0	0.0	0.0	0.044	0.0	0.5	0.245
9606.ENSP00000272928	9606.ENSP00000357103	ACKR3	ACKR1	9606	0.621	0.0	0.0	0.0	0.0	0.0	0.0	0.621
9606.ENSP00000272928	9606.ENSP00000427279	ACKR3	CXCL2	9606	0.628	0.0	0.0	0.0	0.056	0.0	0.5	0.277
9606.ENSP00000272928	9606.ENSP00000296027	ACKR3	CXCL5	9606	0.636	0.0	0.0	0.0	0.044	0.0	0.5	0.3
9606.ENSP00000272928	9606.ENSP00000286758	ACKR3	CXCL13	9606	0.654	0.0	0.0	0.0	0.0	0.0	0.5	0.337
9606.ENSP00000272928	9606.ENSP00000351671	ACKR3	CCL20	9606	0.668	0.0	0.0	0.0	0.049	0.0	0.5	0.358
9606.ENSP00000272928	9606.ENSP00000379110	ACKR3	CXCL1	9606	0.68	0.0	0.0	0.0	0.058	0.0	0.5	0.377
9606.ENSP00000272928	9606.ENSP00000375086	ACKR3	CCL25	9606	0.692	0.0	0.0	0.0	0.0	0.0	0.5	0.41
9606.ENSP00000272928	9606.ENSP00000306512	ACKR3	CXCL8	9606	0.694	0.0	0.0	0.0	0.054	0.0	0.5	0.406
9606.ENSP00000272928	9606.ENSP00000295683	ACKR3	CXCR1	9606	0.698	0.0	0.0	0.0	0.0	0.0	0.5	0.422
9606.ENSP00000272928	9606.ENSP00000308815	ACKR3	CCL19	9606	0.699	0.0	0.0	0.0	0.056	0.0	0.5	0.413
9606.ENSP00000272928	9606.ENSP00000319635	ACKR3	CXCR2	9606	0.704	0.0	0.0	0.0	0.0	0.0	0.5	0.433
9606.ENSP00000272928	9606.ENSP00000482259	ACKR3	CCL4	9606	0.742	0.0	0.0	0.0	0.044	0.0	0.5	0.504
9606.ENSP00000272928	9606.ENSP00000354901	ACKR3	CXCL9	9606	0.807	0.0	0.0	0.0	0.0	0.0	0.5	0.63
9606.ENSP00000272928	9606.ENSP00000305651	ACKR3	CXCL10	9606	0.863	0.0	0.0	0.0	0.0	0.0	0.5	0.737
9606.ENSP00000272928	9606.ENSP00000386884	ACKR3	CXCR4	9606	0.996	0.0	0.0	0.0	0.074	0.788	0.9	0.85
9606.ENSP00000272928	9606.ENSP00000306884	ACKR3	CXCL11	9606	0.998	0.0	0.0	0.0	0.0	0.0	0.5	0.997
9606.ENSP00000273371	9606.ENSP00000317300	PLA1A	LPCAT4	9606	0.912	0.0	0.0	0.0	0.0	0.045	0.9	0.153
9606.ENSP00000273668	9606.ENSP00000478303	EAF2	POLR2E	9606	0.644	0.0	0.0	0.0	0.0	0.319	0.5	0.0
9606.ENSP00000273668	9606.ENSP00000380054	EAF2	EAF1	9606	0.982	0.0	0.0	0.069	0.0	0.81	0.9	0.145
9606.ENSP00000274024	9606.ENSP00000320886	FABP2	MLXIPL	9606	0.651	0.0	0.0	0.0	0.049	0.0	0.0	0.649
